gene	rank	fdr	effect_size	#_active_guide-RNA
FBXO10	14181	6.599494e-01	0.0589162	3
DMC1	14182	6.600439e-01	0.174436	2
ARFGEF3	14183	6.601383e-01	0.296939	1
HOXA2	14184	6.601623e-01	0.16237	2
PEX10	14185	6.601863e-01	0.170492	2
ZNF852	14186	6.602807e-01	0.162183	2
FAM168A	14187	6.603752e-01	0.160711	2
CCDC34	14188	6.604696e-01	0.15612	2
CDH1	14189	6.605640e-01	0.171302	2
C10orf95	14190	6.606584e-01	0.29697	1
MAPK8IP2	14191	6.607528e-01	0.292749	1
LMO3	14192	6.608471e-01	0.170079	2
TMEM196	14193	6.609415e-01	0.0501822	3
CYB561D1	14194	6.610358e-01	0.293507	1
HTR3D	14195	6.611302e-01	0.173605	2
CYSLTR2	14196	6.612245e-01	0.173951	2
MAK	14197	6.613188e-01	0.292917	1
DNAAF5	14198	6.614131e-01	0.292917	1
TUBB3	14199	6.615074e-01	0.289977	1
ZNF479	14200	6.616016e-01	0.294648	1
C20orf96	14201	6.616959e-01	0.291279	1
ESRP2	14202	6.617901e-01	0.153496	2
EPX	14203	6.618843e-01	0.175171	2
JAML	14204	6.619785e-01	0.170501	2
TCTN1	14205	6.620727e-01	0.161704	2
FAM9C	14206	6.621669e-01	0.293063	1
HSD17B1	14207	6.622611e-01	0.290429	1
KCNAB3	14208	6.622849e-01	0.167335	2
DDN	14209	6.623790e-01	0.0487019	3
ACTA2	14210	6.624732e-01	0.293192	1
TBX10	14211	6.624969e-01	0.295059	1
EFS	14212	6.625910e-01	0.164538	2
RAB3C	14213	6.626851e-01	0.171439	2
ZNF501	14214	6.627089e-01	0.29183	1
CD27	14215	6.628029e-01	0.161282	2
SPINK13	14216	6.628267e-01	0.292793	1
FAM171B	14217	6.629207e-01	0.292793	1
TERB1	14218	6.630148e-01	0.296107	1
GADD45G	14219	6.631088e-01	0.166576	2
R3HDM2	14220	6.631325e-01	0.295074	1
ZNF24	14221	6.632265e-01	0.160505	2
PLA2G12B	14222	6.633205e-01	0.293578	1
SYNGAP1	14223	6.633442e-01	0.157892	2
MAP1A	14224	6.634381e-01	0.167781	2
CIB4	14225	6.635321e-01	0.292414	1
CPN2	14226	6.636261e-01	0.15812	2
GP2	14227	6.637200e-01	0.293153	1
AGER	14228	6.638139e-01	0.294841	1
CFI	14229	6.638375e-01	0.171115	2
TCEANC	14230	6.639314e-01	0.28799	1
CORO1A	14231	6.640253e-01	0.154038	2
MFAP4	14232	6.641192e-01	0.168326	2
ZNF276	14233	6.641428e-01	0.164797	2
RBM3	14234	6.642367e-01	0.284379	1
CYP51A1	14235	6.643305e-01	0.294131	1
MARCH9	14236	6.644243e-01	0.290635	1
WFDC10B	14237	6.645181e-01	0.294839	1
RABGAP1L	14238	6.646119e-01	0.289564	1
C4orf19	14239	6.647057e-01	0.165952	2
OXSR1	14240	6.647293e-01	0.164259	2
CBX8	14241	6.648231e-01	0.164917	2
CCL13	14242	6.649168e-01	0.0504327	3
ZNF124	14243	6.650105e-01	0.168136	2
BMP5	14244	6.651043e-01	0.294041	1
AADACL3	14245	6.651278e-01	0.165259	2
C19orf66	14246	6.652215e-01	0.284033	1
APPL2	14247	6.653152e-01	0.166426	2
IFI27L2	14248	6.654089e-01	0.168469	2
SLC39A3	14249	6.655025e-01	0.293334	1
ALOX15	14250	6.655260e-01	0.167948	2
SIPA1L2	14251	6.656196e-01	0.160363	2
ABTB2	14252	6.656900e-01	0.29419	1
RABGEF1	14253	6.656900e-01	0.282333	1
ZNF728	14254	6.656900e-01	0.28885	1
EYA2	14255	6.657836e-01	0.153186	2
ORAI3	14256	6.658772e-01	0.293645	1
PPP1R15A	14257	6.659007e-01	0.160648	2
SSR4	14258	6.659942e-01	0.29355	1
LRRIQ4	14259	6.660878e-01	0.167821	2
DNAJC16	14260	6.661112e-01	0.287492	1
AMZ2	14261	6.662048e-01	0.16639	2
NDUFA12	14262	6.662983e-01	0.158535	2
POU6F1	14263	6.663918e-01	0.159448	2
ADAT1	14264	6.664152e-01	0.16004	2
TULP4	14265	6.665087e-01	0.292057	1
LOC101929372	14266	6.666022e-01	0.159198	2
FRMD6	14267	6.666956e-01	0.166118	2
ZNF576	14268	6.667891e-01	0.292308	1
LEO1	14269	6.668825e-01	0.158596	2
LUZP4	14270	6.669759e-01	0.154427	2
PIGT	14271	6.670693e-01	0.289351	1
ZNF527	14272	6.671627e-01	0.15213	2
NIPAL2	14273	6.672561e-01	0.166424	2
LOC283710	14274	6.673495e-01	0.166682	2
HLA-DMB	14275	6.673728e-01	0.285438	1
CT47A9	14276	6.674662e-01	0.154729	2
DSC3	14277	6.675595e-01	0.280189	1
SCT	14278	6.676528e-01	0.280189	1
PTPN12	14279	6.677461e-01	0.290334	1
MPND	14280	6.678394e-01	0.155451	2
NFXL1	14281	6.679327e-01	0.164028	2
BEGAIN	14282	6.680260e-01	0.289917	1
CLPB	14283	6.680492e-01	0.285149	1
SELENOP	14284	6.681425e-01	0.160349	2
SLC52A3	14285	6.682357e-01	0.0288108	3
FGFBP3	14286	6.683290e-01	0.280027	1
JCAD	14287	6.684222e-01	0.282916	1
TMEM268	14288	6.685154e-01	0.283983	1
CGREF1	14289	6.686086e-01	0.160048	2
WNT4	14290	6.687017e-01	0.28971	1
AP1AR	14291	6.687249e-01	0.167814	2
TMEM145	14292	6.688181e-01	0.153175	2
TCEAL2	14293	6.689112e-01	0.156575	2
CKMT1A	14294	6.690043e-01	0.287119	1
GMDS	14295	6.690974e-01	0.289905	1
OR11H4	14296	6.691905e-01	0.161794	2
MBOAT4	14297	6.692836e-01	0.281426	1
NUDCD2	14298	6.693767e-01	0.289141	1
CNTN6	14299	6.694698e-01	0.161743	2
GZF1	14300	6.695628e-01	0.284386	1
UBE2E1	14301	6.696558e-01	0.164957	2
TMEM108	14302	6.697489e-01	0.156886	2
MPP2	14303	6.698419e-01	0.279745	1
RPGR	14304	6.698650e-01	0.149956	2
LRSAM1	14305	6.699579e-01	0.155637	2
SGSM1	14306	6.700509e-01	0.284162	1
RUNDC3A	14307	6.701439e-01	0.287089	1
TERT	14308	6.702368e-01	0.161509	2
AEBP1	14309	6.703298e-01	0.159888	2
MIEN1	14310	6.704227e-01	0.158927	2
FGFR2	14311	6.705156e-01	0.28969	1
PPP1R12C	14312	6.706085e-01	0.287078	1
SFMBT1	14313	6.707014e-01	0.160478	2
TNFRSF4	14314	6.707943e-01	0.145252	2
TBC1D4	14315	6.708871e-01	0.159126	2
ASB14	14316	6.709101e-01	0.154924	2
OR8K3	14317	6.710029e-01	0.285505	1
OR10P1	14318	6.710958e-01	0.160802	2
CYP11B1	14319	6.711886e-01	0.151913	2
ABCC5	14320	6.712814e-01	0.154692	2
TOMM6	14321	6.713742e-01	0.154675	2
ZSWIM2	14322	6.714669e-01	0.288285	1
GPR149	14323	6.714899e-01	0.150123	2
IL18BP	14324	6.715128e-01	0.152333	2
HES3	14325	6.716055e-01	0.149866	2
DRC3	14326	6.716983e-01	0.160937	2
ARHGAP33	14327	6.717910e-01	0.158142	2
OTUD6B	14328	6.718837e-01	0.161986	2
LCN2	14329	6.719764e-01	0.151828	2
ARSA	14330	6.720691e-01	0.284106	1
KIFC2	14331	6.721617e-01	0.148437	2
APOL4	14332	6.722544e-01	0.15929	2
WBP2NL	14333	6.723470e-01	0.158514	2
TTC13	14334	6.724397e-01	0.285748	1
COCH	14335	6.725323e-01	0.159483	2
PAPOLB	14336	6.726249e-01	0.288062	1
GPR146	14337	6.727175e-01	0.281765	1
KIAA1549L	14338	6.728100e-01	0.281765	1
ALDH6A1	14339	6.728328e-01	0.287399	1
SMIM9	14340	6.729254e-01	0.158697	2
RNF157	14341	6.729482e-01	0.283214	1
TTC22	14342	6.730407e-01	0.150162	2
OR2AG1	14343	6.730635e-01	0.285125	1
HBZ	14344	6.730863e-01	0.159105	2
DCDC2B	14345	6.731788e-01	0.284224	1
UBL7	14346	6.732713e-01	0.16171	2
ZNF765	14347	6.733638e-01	0.282253	1
COL9A3	14348	6.734563e-01	0.160284	2
IL12B	14349	6.735487e-01	0.157761	2
CDV3	14350	6.736412e-01	0.284669	1
TANK	14351	6.737336e-01	0.284669	1
TPST2	14352	6.738260e-01	0.27767	1
GIP	14353	6.739184e-01	0.162195	2
OR9Q1	14354	6.740108e-01	0.2833	1
KCNG1	14355	6.741032e-01	0.158766	2
MUC21	14356	6.741955e-01	0.280284	1
SNCG	14357	6.742879e-01	0.14346	2
CDK19	14358	6.743802e-01	0.284261	1
OR8G1	14359	6.744725e-01	0.283902	1
PCDHA4	14360	6.745649e-01	0.281092	1
GOT1L1	14361	6.746572e-01	0.286808	1
TMEM92	14362	6.747494e-01	0.285878	1
C19orf47	14363	6.748417e-01	0.156251	2
TMPRSS15	14364	6.749340e-01	0.144571	2
PRPH	14365	6.750262e-01	0.158831	2
ERGIC2	14366	6.751184e-01	0.28312	1
BRD9	14367	6.752107e-01	0.279989	1
ASAH2	14368	6.753029e-01	0.282119	1
CASP5	14369	6.753951e-01	0.144724	2
SOX1	14370	6.754873e-01	0.143616	2
KATNAL2	14371	6.755098e-01	0.277551	1
IKZF2	14372	6.756020e-01	0.0246607	3
IFNG	14373	6.756941e-01	0.275905	1
ADGRA2	14374	6.757863e-01	0.149733	2
CIDEA	14375	6.758784e-01	0.145612	2
GHRHR	14376	6.759705e-01	0.146978	2
C1orf127	14377	6.760626e-01	0.283784	1
ZNF280C	14378	6.761547e-01	0.283963	1
OR8B3	14379	6.762468e-01	0.156181	2
PVALB	14380	6.763388e-01	0.279739	1
FZD1	14381	6.764309e-01	0.157452	2
PMEL	14382	6.764534e-01	0.142684	2
ACSBG2	14383	6.765454e-01	0.280491	1
GDE1	14384	6.766374e-01	0.280491	1
MLN	14385	6.767294e-01	0.146964	2
TPH2	14386	6.768214e-01	0.281606	1
TBC1D9	14387	6.769134e-01	0.28474	1
GPD1L	14388	6.770053e-01	0.159422	2
HDAC8	14389	6.770973e-01	0.153826	2
DSE	14390	6.771892e-01	0.151653	2
SEPT8	14391	6.772811e-01	0.285056	1
FAM76B	14392	6.773731e-01	0.281766	1
FAM122C	14393	6.774650e-01	0.150271	2
PIGZ	14394	6.775568e-01	0.150491	2
BRD3	14395	6.776487e-01	0.28316	1
TIMM17B	14396	6.777406e-01	0.138782	2
TRDMT1	14397	6.778324e-01	0.15871	2
ENDOV	14398	6.779242e-01	0.283849	1
FOXB1	14399	6.780161e-01	0.284074	1
CD300C	14400	6.781079e-01	0.281034	1
FNDC10	14401	6.781302e-01	0.153396	2
PCP4	14402	6.782220e-01	0.283847	1
HEY2	14403	6.783138e-01	0.145435	2
REEP3	14404	6.784056e-01	0.278449	1
DLX4	14405	6.784279e-01	0.27439	1
ZNF559-ZNF177	14406	6.785196e-01	0.279181	1
ARMC9	14407	6.786114e-01	0.278372	1
KIF24	14408	6.787031e-01	0.276114	1
DISP3	14409	6.787948e-01	0.272243	1
TMPRSS13	14410	6.788865e-01	0.156284	2
PPFIBP2	14411	6.789087e-01	0.278336	1
SIX6	14412	6.789310e-01	0.139651	2
ATP7B	14413	6.789533e-01	0.0168212	3
C1orf189	14414	6.790450e-01	0.280066	1
C19orf24	14415	6.791366e-01	0.138972	2
MCF2	14416	6.792282e-01	0.154475	2
TMEM52B	14417	6.793199e-01	0.279443	1
FRMD5	14418	6.793421e-01	0.151063	2
S100A1	14419	6.794337e-01	0.274749	1
METTL26	14420	6.795253e-01	0.149797	2
SVEP1	14421	6.796168e-01	0.155475	2
SIGMAR1	14422	6.797084e-01	0.279695	1
PXN	14423	6.797999e-01	0.280294	1
SNX8	14424	6.798915e-01	0.140861	2
LIM2	14425	6.799830e-01	0.152031	2
E2F6	14426	6.800745e-01	0.153578	2
PTTG1IP	14427	6.801660e-01	0.274917	1
SMIM14	14428	6.802575e-01	0.274967	1
MORC2	14429	6.803489e-01	0.267082	1
TFEC	14430	6.804404e-01	0.140838	2
RAP1GAP2	14431	6.805318e-01	0.148426	2
PHOSPHO2	14432	6.806233e-01	0.145496	2
MATN4	14433	6.807147e-01	0.275059	1
GPR88	14434	6.808061e-01	0.140235	2
PRG4	14435	6.808975e-01	0.277212	1
FBN3	14436	6.809196e-01	0.276302	1
ZSCAN1	14437	6.809417e-01	0.277152	1
PPIG	14438	6.810331e-01	0.273947	1
AKT1	14439	6.811244e-01	0.149353	2
DTX3L	14440	6.812158e-01	0.151242	2
ZNF500	14441	6.813071e-01	0.15552	2
SIGLEC1	14442	6.813984e-01	0.269232	1
CACNA1A	14443	6.814205e-01	0.142389	2
TSSC4	14444	6.815117e-01	0.272311	1
EIF1B	14445	6.816030e-01	0.277654	1
SEL1L2	14446	6.816943e-01	0.143302	2
SH2D4A	14447	6.817856e-01	0.133355	2
TRIM44	14448	6.818076e-01	0.275513	1
PTCHD4	14449	6.818988e-01	0.274263	1
KIF9	14450	6.819900e-01	0.1486	2
CHEK2	14451	6.820812e-01	0.274318	1
LGALS12	14452	6.821724e-01	0.143817	2
SIDT2	14453	6.822636e-01	0.142923	2
DAB2	14454	6.823548e-01	0.27266	1
COLGALT2	14455	6.824460e-01	0.279438	1
RIPPLY1	14456	6.825371e-01	0.152904	2
FGL1	14457	6.826282e-01	0.146687	2
C2CD4D	14458	6.827194e-01	0.145121	2
HLA-E	14459	6.828105e-01	0.146536	2
H2BFWT	14460	6.828324e-01	0.275715	1
TTC39B	14461	6.829235e-01	0.273134	1
ZIC5	14462	6.830146e-01	0.274685	1
PRY	14463	6.831056e-01	0.270955	1
C17orf77	14464	6.831967e-01	0.273216	1
SESTD1	14465	6.832877e-01	0.273216	1
PTGES2	14466	6.833787e-01	0.148933	2
PPP1R36	14467	6.834698e-01	0.277437	1
SLC2A6	14468	6.835608e-01	0.271117	1
PIGV	14469	6.836517e-01	0.146056	2
KRTAP3-1	14470	6.837427e-01	0.278122	1
ATG2B	14471	6.838337e-01	0.273442	1
SLC30A2	14472	6.839246e-01	0.148291	2
ID4	14473	6.840156e-01	0.274896	1
CCDC62	14474	6.841065e-01	0.146054	2
OPALIN	14475	6.841283e-01	0.137792	2
BCLAF3	14476	6.842192e-01	0.268341	1
IFIT1	14477	6.843101e-01	0.145022	2
GALP	14478	6.844010e-01	0.268617	1
TMEM215	14479	6.844919e-01	0.273818	1
CCDC96	14480	6.845827e-01	0.272039	1
CTPS2	14481	6.846735e-01	0.144009	2
LIPA	14482	6.846953e-01	0.135907	2
GAS7	14483	6.847861e-01	0.276579	1
ABCA2	14484	6.848770e-01	0.276581	1
ATOX1	14485	6.849678e-01	0.137701	2
FKBP3	14486	6.850585e-01	0.142481	2
ANKRD54	14487	6.851493e-01	0.146171	2
TMEM63B	14488	6.852401e-01	0.147878	2
CHDH	14489	6.853308e-01	0.276188	1
ATF2	14490	6.854215e-01	0.265896	1
OR5P2	14491	6.855123e-01	0.270475	1
PCDHB14	14492	6.856030e-01	0.144616	2
GABRP	14493	6.856937e-01	0.132584	2
SMOC1	14494	6.857843e-01	0.13769	2
ZNF253	14495	6.858750e-01	0.14561	2
LYPLA1	14496	6.859657e-01	0.144916	2
MAPK13	14497	6.860563e-01	0.267295	1
CST1	14498	6.860780e-01	0.271424	1
DGKZ	14499	6.860996e-01	0.275035	1
OMP	14500	6.861903e-01	0.271645	1
DCDC2C	14501	6.862809e-01	0.142052	2
RCN3	14502	6.863714e-01	0.260282	1
TMEM187	14503	6.864620e-01	0.268376	1
LRTM2	14504	6.865526e-01	0.272372	1
ARRB1	14505	6.866432e-01	0.139092	2
NAT16	14506	6.867337e-01	0.261738	1
SHANK1	14507	6.867553e-01	0.261738	1
EPS15	14508	6.867769e-01	0.147365	2
SLC5A11	14509	6.868674e-01	0.145808	2
MIIP	14510	6.868890e-01	0.140718	2
RCBTB1	14511	6.869106e-01	0.133869	2
SLC10A6	14512	6.870011e-01	0.274789	1
ZNF419	14513	6.870915e-01	0.276327	1
EPHX2	14514	6.871820e-01	0.27325	1
AQP12B	14515	6.872724e-01	0.270519	1
DNAJC25-GNG10	14516	6.872940e-01	0.273905	1
CHST2	14517	6.873844e-01	0.273971	1
ARHGAP24	14518	6.874748e-01	0.148309	2
CDSN	14519	6.875652e-01	0.26529	1
ANO4	14520	6.876556e-01	0.132512	2
ZNF213	14521	6.877460e-01	0.143613	2
KCNJ15	14522	6.878364e-01	0.145114	2
CREM	14523	6.879267e-01	0.137034	2
IL17D	14524	6.880171e-01	0.269923	1
FMO5	14525	6.880386e-01	0.135657	2
TIFA	14526	6.881289e-01	0.143126	2
SEMA3A	14527	6.882192e-01	0.271517	1
AKR1C2	14528	6.883095e-01	0.273191	1
CREG1	14529	6.883998e-01	0.271825	1
B3GNT9	14530	6.884900e-01	0.136413	2
STX1A	14531	6.885803e-01	0.274998	1
XDH	14532	6.886017e-01	0.142413	2
SLC6A12	14533	6.886920e-01	0.137558	2
MDP1	14534	6.887822e-01	0.145207	2
IFI16	14535	6.888724e-01	0.145454	2
FAHD2A	14536	6.889626e-01	0.265142	1
ITGAD	14537	6.890528e-01	0.268042	1
OR6N1	14538	6.890742e-01	0.140063	2
RAPGEF6	14539	6.891644e-01	0.138125	2
NELFE	14540	6.892545e-01	0.12965	2
DAPL1	14541	6.893447e-01	0.267128	1
CFAP45	14542	6.894348e-01	0.270916	1
FBXO6	14543	6.895249e-01	0.26563	1
MAPK8IP3	14544	6.896150e-01	0.26563	1
JPH1	14545	6.897051e-01	0.265334	1
SOWAHD	14546	6.897952e-01	0.261742	1
VIT	14547	6.898853e-01	0.270273	1
KIAA1109	14548	6.899753e-01	0.133892	2
ECEL1	14549	6.900654e-01	0.123069	2
COBLL1	14550	6.901554e-01	0.1364	2
IL36RN	14551	6.901767e-01	0.271032	1
MEIOB	14552	6.901980e-01	0.141332	2
FUT9	14553	6.902880e-01	0.145211	2
ATG2A	14554	6.903780e-01	0.134879	2
ADAM28	14555	6.904680e-01	0.267286	1
PRSS33	14556	6.905580e-01	0.267286	1
GGA2	14557	6.906479e-01	0.12949	2
IZUMO4	14558	6.907379e-01	0.268185	1
GRK3	14559	6.908278e-01	0.14186	2
BLCAP	14560	6.909177e-01	0.140974	2
ZSCAN31	14561	6.910076e-01	0.134647	2
RNASE6	14562	6.910288e-01	0.259878	1
KERA	14563	6.911187e-01	0.136358	2
IFI6	14564	6.912086e-01	0.135663	2
RPP25	14565	6.912985e-01	0.120875	2
SCN3B	14566	6.913883e-01	0.257867	1
NHLRC1	14567	6.914781e-01	0.135814	2
KLHL8	14568	6.915680e-01	0.270764	1
TAPT1	14569	6.916578e-01	0.139536	2
C2orf71	14570	6.916790e-01	0.132413	2
ITIH3	14571	6.917687e-01	0.26456	1
CFAP70	14572	6.918585e-01	0.134465	2
CA11	14573	6.919483e-01	0.267871	1
FBXL7	14574	6.920380e-01	0.26632	1
DMTF1	14575	6.921278e-01	0.268586	1
ZIK1	14576	6.922175e-01	0.260826	1
DEDD2	14577	6.923072e-01	0.138122	2
MYO3B	14578	6.923969e-01	0.267418	1
TMEM176B	14579	6.924866e-01	0.267143	1
TSHZ1	14580	6.925763e-01	0.136256	2
ITGA6	14581	6.926660e-01	0.257949	1
COL4A4	14582	6.927557e-01	0.263021	1
KRTAP10-11	14583	6.928453e-01	0.143347	2
AQP4	14584	6.929349e-01	0.266543	1
SEMA3F	14585	6.930246e-01	0.135299	2
MTMR4	14586	6.931142e-01	0.256486	1
CEACAM8	14587	6.932038e-01	0.269412	1
SH3KBP1	14588	6.932933e-01	0.264466	1
ASGR2	14589	6.933829e-01	0.265863	1
TMEM8B	14590	6.934725e-01	0.261543	1
RNF148	14591	6.934935e-01	0.264213	1
SLC28A1	14592	6.935145e-01	0.138097	2
TWSG1	14593	6.936040e-01	0.118927	2
UBE2H	14594	6.936935e-01	0.123337	2
NAT8L	14595	6.937831e-01	0.260679	1
LCP2	14596	6.938725e-01	0.134066	2
AP1S1	14597	6.939620e-01	0.12969	2
KRTAP22-1	14598	6.940515e-01	0.120832	2
PRODH2	14599	6.941410e-01	0.264173	1
PTPN6	14600	6.942304e-01	0.260111	1
GLP1R	14601	6.943198e-01	0.255161	1
CLEC9A	14602	6.944093e-01	0.128402	2
WDR31	14603	6.944987e-01	0.131118	2
XAGE5	14604	6.945881e-01	0.112443	2
VTN	14605	6.946090e-01	0.12822	2
KLHL5	14606	6.946984e-01	0.253379	1
TRIP10	14607	6.947877e-01	0.129697	2
SYNDIG1L	14608	6.948771e-01	0.261214	1
IGSF9B	14609	6.949664e-01	0.135793	2
MMRN2	14610	6.950557e-01	0.125088	2
TMEM221	14611	6.951451e-01	0.122585	2
CHSY3	14612	6.952344e-01	0.266978	1
PLXNC1	14613	6.953237e-01	0.267384	1
HIST1H2BA	14614	6.954129e-01	0.260025	1
PHF11	14615	6.955022e-01	0.136508	2
LNX2	14616	6.955915e-01	0.259588	1
MFSD3	14617	6.956807e-01	0.258126	1
PSPH	14618	6.957699e-01	0.265827	1
ZNF177	14619	6.958591e-01	0.12513	2
MTFR2	14620	6.959484e-01	0.13077	2
TNFAIP6	14621	6.960375e-01	0.12892	2
NEBL	14622	6.961267e-01	0.262028	1
KRTAP6-3	14623	6.962159e-01	0.26287	1
GLUL	14624	6.963051e-01	0.264418	1
HNF1A	14625	6.963942e-01	0.134029	2
OPTN	14626	6.964833e-01	0.138834	2
OR13C5	14627	6.965725e-01	0.132501	2
GGA3	14628	6.966616e-01	0.125738	2
RAB3A	14629	6.967507e-01	0.122136	2
NPFF	14630	6.968397e-01	0.257664	1
PACS2	14631	6.969288e-01	0.130493	2
PPARGC1A	14632	6.970179e-01	0.125403	2
SLC15A2	14633	6.970386e-01	0.134234	2
CMPK2	14634	6.971276e-01	0.254307	1
SCGB1D1	14635	6.971483e-01	0.254307	1
MAP3K19	14636	6.972373e-01	0.128522	2
INTU	14637	6.973264e-01	0.118903	2
MEF2D	14638	6.974153e-01	0.135385	2
GNG13	14639	6.975043e-01	0.135732	2
SCN2A	14640	6.975933e-01	0.132636	2
FGF1	14641	6.976823e-01	0.135366	2
DOCK9	14642	6.977712e-01	0.263275	1
CCDC40	14643	6.978601e-01	0.132392	2
LRGUK	14644	6.979491e-01	0.258664	1
NHSL2	14645	6.980380e-01	0.133586	2
NTRK2	14646	6.981269e-01	0.254661	1
PTGDR2	14647	6.982158e-01	0.262966	1
KCNIP2	14648	6.983046e-01	0.12568	2
LCN12	14649	6.983935e-01	0.116514	2
ATXN2	14650	6.984824e-01	0.261516	1
ZNF423	14651	6.985712e-01	0.261516	1
OR2K2	14652	6.986600e-01	0.126108	2
CRISPLD1	14653	6.987488e-01	0.133175	2
AKR1D1	14654	6.988376e-01	0.264821	1
TMEM239	14655	6.989264e-01	0.262316	1
CRELD2	14656	6.990152e-01	0.260935	1
FUT3	14657	6.991040e-01	0.131611	2
PADI4	14658	6.991927e-01	0.263816	1
DEPDC5	14659	6.992815e-01	0.261846	1
SHANK3	14660	6.993702e-01	0.129298	2
GOLGA6L2	14661	6.994589e-01	0.121385	2
PRAMEF33	14662	6.995476e-01	0.249524	1
FBF1	14663	6.996363e-01	0.260778	1
CCDC33	14664	6.997250e-01	0.108882	2
NISCH	14665	6.998137e-01	0.119239	2
OR14I1	14666	6.999023e-01	0.261995	1
HIST1H1D	14667	6.999910e-01	0.128712	2
SERPINA1	14668	7.000796e-01	0.118708	2
C9orf163	14669	7.001682e-01	0.262892	1
SLC18A3	14670	7.001887e-01	0.121998	2
BRINP3	14671	7.002091e-01	0.110948	2
SERPINI1	14672	7.002977e-01	0.123904	2
HOXB1	14673	7.003863e-01	0.136203	2
SERPINF1	14674	7.004748e-01	0.135219	2
GPR20	14675	7.005634e-01	0.253693	1
CR1	14676	7.006519e-01	0.127762	2
PLA2G4C	14677	7.007405e-01	0.248341	1
MCCC2	14678	7.007609e-01	0.131925	2
TNNI3	14679	7.008494e-01	0.127265	2
P2RY4	14680	7.009379e-01	0.259888	1
ACTBL2	14681	7.010264e-01	0.113605	2
SH2B2	14682	7.011148e-01	0.117468	2
FERD3L	14683	7.011352e-01	0.247219	1
APBB3	14684	7.012237e-01	0.128255	2
PSD3	14685	7.013121e-01	0.26195	1
RAMP1	14686	7.014005e-01	0.11728	2
PERM1	14687	7.014890e-01	0.256257	1
ARHGEF26	14688	7.015774e-01	0.250016	1
SNX13	14689	7.016658e-01	0.260634	1
TTC26	14690	7.017542e-01	0.123624	2
CYP4B1	14691	7.018425e-01	0.116852	2
ECH1	14692	7.018628e-01	0.123996	2
C2orf81	14693	7.019512e-01	0.243253	1
ENTPD1	14694	7.020395e-01	0.113445	2
DPP3	14695	7.021279e-01	0.126395	2
GCHFR	14696	7.022162e-01	0.116966	2
C12orf74	14697	7.023045e-01	0.241684	1
OPCML	14698	7.023928e-01	0.106622	2
SGCE	14699	7.024811e-01	0.259692	1
SAGE1	14700	7.025693e-01	0.11725	2
ZNF804A	14701	7.025896e-01	0.107413	2
SLC6A2	14702	7.026778e-01	0.251717	1
LACTBL1	14703	7.027661e-01	0.128477	2
CD2AP	14704	7.028543e-01	0.25358	1
PTPN2	14705	7.029425e-01	0.114031	2
PHKG2	14706	7.030307e-01	0.111538	2
UCHL3	14707	7.031189e-01	0.24611	1
ROGDI	14708	7.032071e-01	0.248134	1
CPE	14709	7.032952e-01	0.119096	2
FAM53B	14710	7.033834e-01	0.129992	2
CCBE1	14711	7.034715e-01	0.254093	1
TTLL10	14712	7.035597e-01	0.259046	1
MTRR	14713	7.035798e-01	0.116186	2
GJD4	14714	7.036679e-01	0.13021	2
SLC1A7	14715	7.037560e-01	0.258733	1
SLC26A6	14716	7.038441e-01	0.11013	2
MAML2	14717	7.039322e-01	0.125908	2
CDK15	14718	7.040203e-01	0.255561	1
PKP3	14719	7.041083e-01	0.255561	1
SFTPC	14720	7.041963e-01	0.256944	1
OR52N5	14721	7.042844e-01	0.126492	2
BAZ1A	14722	7.043724e-01	0.120477	2
UMAD1	14723	7.044604e-01	0.248849	1
GDNF	14724	7.045484e-01	0.127481	2
C2orf42	14725	7.046364e-01	0.257869	1
PRKCQ	14726	7.047243e-01	0.252981	1
VSTM2A	14727	7.048123e-01	0.128562	2
ETFB	14728	7.049002e-01	0.125702	2
HIBADH	14729	7.049882e-01	0.11138	2
SNTG1	14730	7.050761e-01	0.121569	2
WISP1	14731	7.051640e-01	0.255116	1
CCDC80	14732	7.052519e-01	0.110329	2
TBL1X	14733	7.053398e-01	0.12174	2
ZNF726	14734	7.053598e-01	0.127192	2
FAN1	14735	7.054476e-01	0.254481	1
XG	14736	7.055355e-01	0.255309	1
NXPH2	14737	7.056233e-01	0.247145	1
ART5	14738	7.057112e-01	0.116299	2
EXT2	14739	7.057990e-01	0.250369	1
MUC22	14740	7.058868e-01	0.25081	1
DND1	14741	7.059746e-01	0.11488	2
RELT	14742	7.060624e-01	0.114288	2
C9orf24	14743	7.060823e-01	0.105592	2
NOS3	14744	7.061701e-01	0.120914	2
PDZD8	14745	7.062578e-01	0.253863	1
DCC	14746	7.063456e-01	0.110235	2
MFSD6L	14747	7.064333e-01	0.252717	1
ZNF618	14748	7.065210e-01	0.106516	2
MFRP	14749	7.066087e-01	0.101248	2
PLG	14750	7.066964e-01	0.247862	1
MEFV	14751	7.067841e-01	0.110759	2
SPSB4	14752	7.068717e-01	0.120971	2
BEX3	14753	7.069594e-01	0.12077	2
SPRY4	14754	7.070470e-01	0.254555	1
OR2D2	14755	7.071347e-01	0.252899	1
ZMYM2	14756	7.072223e-01	0.11759	2
COQ9	14757	7.073099e-01	0.120431	2
RILP	14758	7.073975e-01	0.0952969	2
CXorf49	14759	7.074851e-01	0.0982076	2
MRVI1	14760	7.075726e-01	0.244443	1
FAM162B	14761	7.076602e-01	0.10737	2
CLDN2	14762	7.077478e-01	0.112479	2
