gene	rank	fdr	effect_size	#_active_guide-RNA
CFH	16663	1	-0.233055	0
ALOXE3	16664	1	-0.233079	0
FRMD3	16665	1	-0.233154	0
ANO10	16666	1	-0.233181	0
NCOA1	16667	1	-0.233269	0
AP1S2	16668	1	-0.233322	0
USP35	16669	1	-0.23364	0
ZMYM2	16670	1	-0.233769	0
IZUMO1R	16671	1	-0.233784	0
THADA	16672	1	-0.233805	0
FAM174B	16673	1	-0.233856	0
NT5C3A	16674	1	-0.23386	0
GOLGA2	16675	1	-0.23388	0
PKD2L2	16676	1	-0.233886	0
CAMTA1	16677	1	-0.233959	0
SAMD7	16678	1	-0.233966	0
TMEM9	16679	1	-0.234011	0
TBC1D14	16680	1	-0.234067	0
ZNF75D	16681	1	-0.234075	0
EDEM3	16682	1	-0.234115	0
FCGR2C	16683	1	-0.234124	0
PTPN20	16684	1	-0.234144	0
KRTAP24-1	16685	1	-0.234148	0
DRAP1	16686	1	-0.234226	0
CDK15	16687	1	-0.234232	0
COA1	16688	1	-0.234235	0
OR8K5	16689	1	-0.234255	0
MACC1	16690	1	-0.234275	0
NMRAL1	16691	1	-0.234314	0
LYVE1	16692	1	-0.23432	0
TRIM77	16693	1	-0.234504	0
CEACAM4	16694	1	-0.234544	0
PDE4DIP	16695	1	-0.23463	0
TREML1	16696	1	-0.234708	0
C1orf35	16697	1	-0.234728	0
DNASE2	16698	1	-0.234784	0
SP140L	16699	1	-0.234827	0
TF	16700	1	-0.234855	0
TRAF6	16701	1	-0.23499	0
DBF4B	16702	1	-0.235053	0
ZCCHC12	16703	1	-0.235154	0
NXPE1	16704	1	-0.235177	0
ADNP2	16705	1	-0.235304	0
EDDM3B	16706	1	-0.235317	0
LOC284898	16707	1	-0.235365	0
CD83	16708	1	-0.235468	0
OSCAR	16709	1	-0.235474	0
TULP2	16710	1	-0.235482	0
PLN	16711	1	-0.235515	0
RAET1E	16712	1	-0.235647	0
STEAP1	16713	1	-0.235652	0
TNFSF13B	16714	1	-0.235753	0
UBE2G1	16715	1	-0.235788	0
PGK2	16716	1	-0.235891	0
TPK1	16717	1	-0.235933	0
ARHGAP26	16718	1	-0.235957	0
CACHD1	16719	1	-0.235966	0
CLIC3	16720	1	-0.236105	0
SPINK4	16721	1	-0.236248	0
LOC101928841	16722	1	-0.23625	0
FAM221A	16723	1	-0.236286	0
CDH19	16724	1	-0.236361	0
RIPPLY1	16725	1	-0.236398	0
IL1F10	16726	1	-0.236402	0
C6orf10	16727	1	-0.236416	0
GPC3	16728	1	-0.236602	0
OR2M4	16729	1	-0.236627	0
PI3	16730	1	-0.236636	0
CHRNB2	16731	1	-0.236642	0
NPIPB4	16732	1	-0.236644	0
KRTAP12-3	16733	1	-0.236653	0
UNC80	16734	1	-0.236711	0
ATP1A4	16735	1	-0.236756	0
CASP10	16736	1	-0.236865	0
SMUG1	16737	1	-0.236918	0
NRGN	16738	1	-0.236945	0
DYDC2	16739	1	-0.236959	0
SMIM12	16740	1	-0.237092	0
TPSG1	16741	1	-0.237151	0
ALPK2	16742	1	-0.237174	0
LOC79999	16743	1	-0.237229	0
NPR3	16744	1	-0.237286	0
ZNF286A	16745	1	-0.237479	0
NPM3	16746	1	-0.237489	0
HINT1	16747	1	-0.237514	0
SNX30	16748	1	-0.237642	0
CPSF7	16749	1	-0.237698	0
ZNF2	16750	1	-0.237794	0
CHD6	16751	1	-0.237873	0
DLX3	16752	1	-0.237882	0
MAP4K5	16753	1	-0.237897	0
H2AFY2	16754	1	-0.237948	0
FOXK2	16755	1	-0.238	0
OS9	16756	1	-0.238017	0
UBASH3A	16757	1	-0.238039	0
ATG4A	16758	1	-0.238045	0
TGFBR2	16759	1	-0.238061	0
LAT2	16760	1	-0.238075	0
KCTD18	16761	1	-0.238107	0
KCNAB3	16762	1	-0.238127	0
IFI30	16763	1	-0.238146	0
UNC93A	16764	1	-0.238191	0
TSHB	16765	1	-0.238211	0
GPR22	16766	1	-0.238228	0
SPPL3	16767	1	-0.238239	0
KDM1A	16768	1	-0.238247	0
ZFYVE16	16769	1	-0.23827	0
IFNAR2	16770	1	-0.238329	0
GLYATL3	16771	1	-0.238337	0
SLC36A3	16772	1	-0.238406	0
APOBEC1	16773	1	-0.238468	0
ABI3BP	16774	1	-0.238578	0
TMEM92	16775	1	-0.238625	0
NBPF14	16776	1	-0.238658	0
TTC38	16777	1	-0.238687	0
CD28	16778	1	-0.23869	0
ARHGEF26	16779	1	-0.238694	0
TXNL1	16780	1	-0.238929	0
CXorf51A	16781	1	-0.238931	0
TLR9	16782	1	-0.239103	0
DUSP12	16783	1	-0.239143	0
B4GALT6	16784	1	-0.239195	0
ASB4	16785	1	-0.239345	0
KLF17	16786	1	-0.239371	0
MBOAT4	16787	1	-0.239433	0
SPZ1	16788	1	-0.239478	0
ARHGEF15	16789	1	-0.239533	0
SEC14L6	16790	1	-0.239547	0
OR2A7	16791	1	-0.239587	0
GRIA4	16792	1	-0.239611	0
RASSF9	16793	1	-0.239642	0
OAZ3	16794	1	-0.239646	0
SOWAHB	16795	1	-0.239655	0
CCL1	16796	1	-0.239676	0
ABCF3	16797	1	-0.239711	0
TFF3	16798	1	-0.239727	0
ZNF700	16799	1	-0.239736	0
SYTL2	16800	1	-0.239803	0
CUX2	16801	1	-0.239824	0
G0S2	16802	1	-0.239944	0
CENPO	16803	1	-0.239947	0
ZNF462	16804	1	-0.239957	0
OR6P1	16805	1	-0.239977	0
PTPRN	16806	1	-0.240012	0
EGR4	16807	1	-0.240042	0
PRLR	16808	1	-0.240044	0
CA14	16809	1	-0.240181	0
PHGR1	16810	1	-0.240234	0
EGFL8	16811	1	-0.240304	0
ADGRG7	16812	1	-0.240307	0
SULT1E1	16813	1	-0.240437	0
GDAP1	16814	1	-0.240459	0
PSORS1C2	16815	1	-0.240503	0
IER5	16816	1	-0.240622	0
RPL22L1	16817	1	-0.240683	0
LY6G6D	16818	1	-0.240736	0
C5orf30	16819	1	-0.240736	0
CFD	16820	1	-0.240871	0
WDR66	16821	1	-0.240925	0
FAM155A	16822	1	-0.241049	0
ADARB1	16823	1	-0.241174	0
TMPRSS11A	16824	1	-0.241202	0
IFRD1	16825	1	-0.241207	0
SIGLEC5	16826	1	-0.241338	0
SLC5A8	16827	1	-0.241362	0
GXYLT1	16828	1	-0.241364	0
PIK3CG	16829	1	-0.241439	0
C5orf24	16830	1	-0.24146	0
OR10S1	16831	1	-0.241462	0
ZC2HC1B	16832	1	-0.241512	0
CSTB	16833	1	-0.241517	0
FGF3	16834	1	-0.241527	0
C9orf92	16835	1	-0.241642	0
KCTD8	16836	1	-0.241686	0
PIH1D1	16837	1	-0.241807	0
FYN	16838	1	-0.241905	0
MAN1A1	16839	1	-0.24193	0
MYPN	16840	1	-0.241936	0
MYCBP	16841	1	-0.241941	0
GUCA1C	16842	1	-0.241972	0
ZNF705E	16843	1	-0.242067	0
HOXA2	16844	1	-0.24213	0
SATB1	16845	1	-0.242134	0
MISP	16846	1	-0.242154	0
BIRC7	16847	1	-0.242193	0
PBX2	16848	1	-0.242215	0
KDM5D	16849	1	-0.242238	0
VSTM2B	16850	1	-0.242275	0
TAS2R1	16851	1	-0.242366	0
SERPINA12	16852	1	-0.242386	0
DCAF4L1	16853	1	-0.242418	0
OR1K1	16854	1	-0.242492	0
KCNE4	16855	1	-0.242508	0
JUND	16856	1	-0.242572	0
POGZ	16857	1	-0.24258	0
CYP2E1	16858	1	-0.242609	0
RBM43	16859	1	-0.242798	0
SEMA3D	16860	1	-0.242932	0
LRFN2	16861	1	-0.243027	0
GRIK3	16862	1	-0.243112	0
SLC16A6	16863	1	-0.243136	0
ODF2L	16864	1	-0.2433	0
FAM168A	16865	1	-0.243351	0
SIRT4	16866	1	-0.243394	0
SMOX	16867	1	-0.243487	0
TGIF2LX	16868	1	-0.24349	0
PBXIP1	16869	1	-0.243508	0
ZC3H12B	16870	1	-0.243539	0
RYR1	16871	1	-0.243591	0
FGD5	16872	1	-0.2437	0
LCN12	16873	1	-0.24378	0
MAP1A	16874	1	-0.243891	0
SULT1C3	16875	1	-0.243935	0
ZNF502	16876	1	-0.243981	0
DNAJA2	16877	1	-0.244006	0
PIRT	16878	1	-0.244077	0
GABRA5	16879	1	-0.244101	0
PALM2	16880	1	-0.244148	0
RILPL2	16881	1	-0.244178	0
IL17RB	16882	1	-0.244183	0
ACOD1	16883	1	-0.244369	0
SLC10A5	16884	1	-0.2444	0
DISP1	16885	1	-0.244426	0
GABRA6	16886	1	-0.244507	0
WNK4	16887	1	-0.244546	0
SLC17A3	16888	1	-0.244617	0
GML	16889	1	-0.244652	0
FBXO17	16890	1	-0.244854	0
OAS2	16891	1	-0.244902	0
BCAS1	16892	1	-0.245012	0
CCDC102B	16893	1	-0.245014	0
ZNF620	16894	1	-0.245057	0
UBE2V2	16895	1	-0.245107	0
SFTPD	16896	1	-0.245134	0
KRTAP4-1	16897	1	-0.245188	0
UBAC2	16898	1	-0.245259	0
AKNA	16899	1	-0.245299	0
KCNQ4	16900	1	-0.24541	0
CAPS2	16901	1	-0.24557	0
TREML2	16902	1	-0.245598	0
GOLGA8N	16903	1	-0.24587	0
SAP30L	16904	1	-0.245936	0
CCZ1	16905	1	-0.245952	0
NLRP9	16906	1	-0.246135	0
KCNK1	16907	1	-0.246143	0
APOD	16908	1	-0.24638	0
PODNL1	16909	1	-0.24666	0
SREBF2	16910	1	-0.246718	0
FBXO44	16911	1	-0.246773	0
C1orf185	16912	1	-0.246953	0
ARHGEF35	16913	1	-0.247003	0
PAPOLB	16914	1	-0.247006	0
CCL14	16915	1	-0.247017	0
HOOK1	16916	1	-0.247105	0
RNF125	16917	1	-0.247152	0
CLPSL2	16918	1	-0.247364	0
CBX4	16919	1	-0.247373	0
CADM1	16920	1	-0.247424	0
HTR2A	16921	1	-0.247465	0
C7orf72	16922	1	-0.247555	0
FABP12	16923	1	-0.247576	0
PTOV1	16924	1	-0.247611	0
KIAA1328	16925	1	-0.247621	0
THAP7	16926	1	-0.24763	0
TTN	16927	1	-0.2477	0
TRIM42	16928	1	-0.247776	0
TMEM88B	16929	1	-0.247884	0
IL1RAP	16930	1	-0.24809	0
TSPYL1	16931	1	-0.248143	0
OR6K3	16932	1	-0.248174	0
RASSF10	16933	1	-0.248213	0
ZNF208	16934	1	-0.248262	0
MAP1LC3B2	16935	1	-0.248271	0
SEMA3A	16936	1	-0.248368	0
AADACL3	16937	1	-0.248433	0
HSPB1	16938	1	-0.248498	0
MAOA	16939	1	-0.248522	0
KLHL40	16940	1	-0.248629	0
FNDC11	16941	1	-0.248729	0
FABP4	16942	1	-0.248761	0
PDE7B	16943	1	-0.248766	0
CAPNS2	16944	1	-0.248847	0
RHBDD1	16945	1	-0.248891	0
PPP3CC	16946	1	-0.248923	0
CCDC173	16947	1	-0.249002	0
LRRTM2	16948	1	-0.249156	0
CPNE9	16949	1	-0.249168	0
GRPEL2	16950	1	-0.249339	0
CAPN10	16951	1	-0.249375	0
COL6A1	16952	1	-0.249382	0
EIF4EBP1	16953	1	-0.249437	0
OR2J3	16954	1	-0.249438	0
IL17C	16955	1	-0.249474	0
AKR1C2	16956	1	-0.249492	0
RPE65	16957	1	-0.249506	0
PRR21	16958	1	-0.249683	0
AXDND1	16959	1	-0.249697	0
ERICH1	16960	1	-0.249735	0
ANKRD36C	16961	1	-0.249748	0
GHR	16962	1	-0.249823	0
BTBD17	16963	1	-0.249861	0
SPATC1L	16964	1	-0.249874	0
SERPINB2	16965	1	-0.249895	0
RSC1A1	16966	1	-0.250006	0
PLEK	16967	1	-0.250061	0
C5orf67	16968	1	-0.250214	0
GOLGA8H	16969	1	-0.250246	0
SLC9A3R1	16970	1	-0.250257	0
C7orf71	16971	1	-0.2503	0
CCDC126	16972	1	-0.250323	0
KCNJ3	16973	1	-0.25037	0
ARF6	16974	1	-0.250409	0
HDHD3	16975	1	-0.250562	0
OR4M2	16976	1	-0.250586	0
C12orf71	16977	1	-0.250611	0
KRTAP19-3	16978	1	-0.250673	0
CYP11A1	16979	1	-0.25069	0
DEPDC4	16980	1	-0.25069	0
IL2RG	16981	1	-0.250754	0
OR52W1	16982	1	-0.250779	0
SPATA21	16983	1	-0.250873	0
HACD3	16984	1	-0.251001	0
OR2J2	16985	1	-0.2511	0
DAGLA	16986	1	-0.251175	0
LYPD4	16987	1	-0.251201	0
LOC283454	16988	1	-0.251268	0
MIB1	16989	1	-0.251274	0
NT5C1B	16990	1	-0.251347	0
CKB	16991	1	-0.251366	0
SLC2A7	16992	1	-0.251758	0
HLA-DMA	16993	1	-0.251807	0
RUNX3	16994	1	-0.251818	0
SULT1C2	16995	1	-0.251895	0
GON7	16996	1	-0.251954	0
CYP3A5	16997	1	-0.251984	0
ERRFI1	16998	1	-0.252093	0
SFTPA2	16999	1	-0.252094	0
CBLN2	17000	1	-0.252131	0
PCDHB10	17001	1	-0.25218	0
OARD1	17002	1	-0.252227	0
NLGN2	17003	1	-0.252245	0
GUCY2F	17004	1	-0.252307	0
PSG5	17005	1	-0.252327	0
FAM216A	17006	1	-0.25234	0
ZNF641	17007	1	-0.252344	0
PRRG1	17008	1	-0.252347	0
KCTD12	17009	1	-0.252445	0
ST3GAL6	17010	1	-0.252479	0
LRRC45	17011	1	-0.252535	0
ZNF28	17012	1	-0.252598	0
OR7C1	17013	1	-0.252684	0
CEP131	17014	1	-0.252687	0
ZNF559	17015	1	-0.252842	0
MUM1L1	17016	1	-0.252891	0
PRR36	17017	1	-0.252978	0
C6orf48	17018	1	-0.253044	0
STK38	17019	1	-0.253087	0
PLCB2	17020	1	-0.253203	0
TRDN	17021	1	-0.253318	0
ZNF221	17022	1	-0.253416	0
TRIM49B	17023	1	-0.253584	0
AIF1	17024	1	-0.253589	0
C2orf78	17025	1	-0.253625	0
REG4	17026	1	-0.253763	0
RFXAP	17027	1	-0.253858	0
ATCAY	17028	1	-0.253925	0
KRTAP1-4	17029	1	-0.253928	0
FADD	17030	1	-0.253947	0
MCU	17031	1	-0.254081	0
GCNT7	17032	1	-0.254172	0
ENPEP	17033	1	-0.25425	0
SLCO4A1	17034	1	-0.254251	0
DNMBP	17035	1	-0.254307	0
ZFAND1	17036	1	-0.25455	0
LPO	17037	1	-0.254654	0
PYDC1	17038	1	-0.254729	0
ZBTB20	17039	1	-0.254776	0
PIWIL3	17040	1	-0.254792	0
SHC3	17041	1	-0.254888	0
SPANXA1	17042	1	-0.254889	0
TMEM33	17043	1	-0.254991	0
TSPAN31	17044	1	-0.255068	0
B3GALT1	17045	1	-0.255245	0
ADGRF3	17046	1	-0.255299	0
ARID4B	17047	1	-0.255386	0
DNM3	17048	1	-0.255391	0
XIRP2	17049	1	-0.25544	0
PZP	17050	1	-0.255458	0
MAS1	17051	1	-0.255502	0
HMGA2	17052	1	-0.255574	0
FGF18	17053	1	-0.255748	0
C21orf140	17054	1	-0.255798	0
MPPE1	17055	1	-0.255799	0
PARP10	17056	1	-0.255959	0
ZSCAN30	17057	1	-0.256017	0
CASP2	17058	1	-0.256081	0
SFT2D3	17059	1	-0.256166	0
TEK	17060	1	-0.256241	0
UTRN	17061	1	-0.25632	0
FAM205A	17062	1	-0.256359	0
FAM129A	17063	1	-0.256361	0
SALL1	17064	1	-0.256518	0
HEATR5A	17065	1	-0.256524	0
IL5RA	17066	1	-0.256756	0
GCNT2	17067	1	-0.256791	0
B3GAT2	17068	1	-0.256866	0
SERPINB5	17069	1	-0.256906	0
DALRD3	17070	1	-0.256965	0
TEKT1	17071	1	-0.257028	0
TNFRSF21	17072	1	-0.257105	0
EXOC3L1	17073	1	-0.257111	0
PNLIPRP3	17074	1	-0.257112	0
LRRC20	17075	1	-0.257112	0
HIGD1B	17076	1	-0.257147	0
PMCH	17077	1	-0.257153	0
CELA3B	17078	1	-0.257205	0
SLC30A8	17079	1	-0.257213	0
UGT2B15	17080	1	-0.257236	0
ZNF414	17081	1	-0.257268	0
CR1	17082	1	-0.257385	0
UBL3	17083	1	-0.257427	0
ALKAL1	17084	1	-0.257443	0
ARHGEF38	17085	1	-0.25746	0
TVP23A	17086	1	-0.257491	0
TECTA	17087	1	-0.257679	0
TRIP10	17088	1	-0.257741	0
MUC16	17089	1	-0.257828	0
SEMA6D	17090	1	-0.25789	0
GNAI3	17091	1	-0.257962	0
PKP3	17092	1	-0.257981	0
RSPH6A	17093	1	-0.257985	0
SIRPG	17094	1	-0.258084	0
CYBB	17095	1	-0.258109	0
HGD	17096	1	-0.258127	0
NRM	17097	1	-0.258256	0
OR5A1	17098	1	-0.258338	0
ARMC12	17099	1	-0.25839	0
MAL	17100	1	-0.258592	0
USP46	17101	1	-0.25866	0
RESP18	17102	1	-0.258677	0
LHFPL2	17103	1	-0.258703	0
GJB6	17104	1	-0.258782	0
MTUS2	17105	1	-0.258851	0
PNLIPRP2	17106	1	-0.258853	0
DAPP1	17107	1	-0.258875	0
DPEP3	17108	1	-0.258889	0
LOC101929926	17109	1	-0.259004	0
ZFP92	17110	1	-0.25905	0
BTBD8	17111	1	-0.259178	0
NLGN4X	17112	1	-0.259192	0
HSD17B14	17113	1	-0.259286	0
MAP3K3	17114	1	-0.259466	0
CALCOCO2	17115	1	-0.259559	0
ARRB1	17116	1	-0.259564	0
ARHGAP28	17117	1	-0.259591	0
RAG2	17118	1	-0.25965	0
SLC29A2	17119	1	-0.259702	0
LMBRD2	17120	1	-0.259739	0
TNKS	17121	1	-0.259749	0
TM4SF18	17122	1	-0.259845	0
PRRT2	17123	1	-0.259865	0
REXO4	17124	1	-0.259871	0
RNASE12	17125	1	-0.259995	0
FAM91A1	17126	1	-0.260043	0
STON2	17127	1	-0.260191	0
C3orf22	17128	1	-0.260215	0
ZNF676	17129	1	-0.260281	0
LGALS9	17130	1	-0.260315	0
SERPINA4	17131	1	-0.260318	0
CCDC77	17132	1	-0.260388	0
ELAVL3	17133	1	-0.260394	0
DCAF5	17134	1	-0.260466	0
PATE4	17135	1	-0.260587	0
IFNK	17136	1	-0.260591	0
ACVR1B	17137	1	-0.260648	0
TAAR8	17138	1	-0.260651	0
RBMXL3	17139	1	-0.26072	0
PLCZ1	17140	1	-0.260795	0
CD53	17141	1	-0.261111	0
CLDN22	17142	1	-0.261175	0
SLC45A4	17143	1	-0.261212	0
FBXO32	17144	1	-0.261305	0
SLC48A1	17145	1	-0.261356	0
DEFA5	17146	1	-0.261424	0
ZNF608	17147	1	-0.261436	0
CNTNAP2	17148	1	-0.261447	0
PRSS27	17149	1	-0.261556	0
SPATA12	17150	1	-0.261571	0
RPS27L	17151	1	-0.261585	0
PRR23B	17152	1	-0.261816	0
FKBP14	17153	1	-0.261856	0
TSC22D1	17154	1	-0.261857	0
OR13J1	17155	1	-0.262221	0
PLA2G2D	17156	1	-0.262257	0
ARHGEF2	17157	1	-0.26227	0
PLP2	17158	1	-0.262281	0
SLC25A17	17159	1	-0.262286	0
GPCPD1	17160	1	-0.262541	0
GRAP2	17161	1	-0.262639	0
RAP1GAP2	17162	1	-0.262938	0
LRP5L	17163	1	-0.262968	0
IL12RB1	17164	1	-0.263015	0
GREB1	17165	1	-0.263175	0
NFKBIL1	17166	1	-0.263179	0
CDH18	17167	1	-0.263193	0
IRF4	17168	1	-0.26322	0
LIPK	17169	1	-0.263226	0
GP6	17170	1	-0.263248	0
STX11	17171	1	-0.26326	0
SSX3	17172	1	-0.263292	0
UBE2NL	17173	1	-0.263464	0
TFAP2D	17174	1	-0.263464	0
KLB	17175	1	-0.263474	0
UBXN8	17176	1	-0.263517	0
ZNF611	17177	1	-0.263536	0
ZNF396	17178	1	-0.263567	0
TADA3	17179	1	-0.263571	0
VAMP4	17180	1	-0.263735	0
DNAJA4	17181	1	-0.26389	0
ANKRD35	17182	1	-0.263969	0
ACTN3	17183	1	-0.263983	0
OR52A1	17184	1	-0.264013	0
USP41	17185	1	-0.264013	0
ZCCHC5	17186	1	-0.264105	0
GC	17187	1	-0.264152	0
FSCN1	17188	1	-0.264181	0
FLT3LG	17189	1	-0.264194	0
CYP19A1	17190	1	-0.264284	0
OR8D1	17191	1	-0.264285	0
EEPD1	17192	1	-0.264441	0
FNDC7	17193	1	-0.264442	0
RAB34	17194	1	-0.264525	0
POTED	17195	1	-0.264592	0
DUSP19	17196	1	-0.264654	0
LAPTM4A	17197	1	-0.264924	0
MEI4	17198	1	-0.264981	0
C6orf163	17199	1	-0.265119	0
RXFP4	17200	1	-0.265312	0
OR9I1	17201	1	-0.26534	0
C11orf94	17202	1	-0.265371	0
PAPD4	17203	1	-0.265379	0
STK19	17204	1	-0.265432	0
THOP1	17205	1	-0.265435	0
EVI5	17206	1	-0.265493	0
PUM2	17207	1	-0.265521	0
MYL1	17208	1	-0.265551	0
ZNF45	17209	1	-0.265554	0
ATP6V0A4	17210	1	-0.265684	0
LOC101927844	17211	1	-0.265726	0
WDR45B	17212	1	-0.265835	0
LANCL2	17213	1	-0.265899	0
GLT6D1	17214	1	-0.265929	0
PIP	17215	1	-0.265988	0
ABCB6	17216	1	-0.266011	0
APOL5	17217	1	-0.266048	0
TTC34	17218	1	-0.266266	0
GBA2	17219	1	-0.266355	0
PCDHGA6	17220	1	-0.266381	0
SPHK2	17221	1	-0.266403	0
RHOXF2	17222	1	-0.266494	0
CDH10	17223	1	-0.266529	0
AGPAT1	17224	1	-0.266562	0
TAS1R1	17225	1	-0.266591	0
PLEKHB2	17226	1	-0.266637	0
PACRG	17227	1	-0.266662	0
MMP8	17228	1	-0.266714	0
SHC1	17229	1	-0.266722	0
CLRN2	17230	1	-0.266778	0
TMCC3	17231	1	-0.266916	0
RDH16	17232	1	-0.266961	0
LRGUK	17233	1	-0.267021	0
POLB	17234	1	-0.267056	0
TEX101	17235	1	-0.267124	0
AGRP	17236	1	-0.267202	0
LCE1F	17237	1	-0.267259	0
CGRRF1	17238	1	-0.267293	0
GFPT1	17239	1	-0.267309	0
C6orf47	17240	1	-0.267442	0
NMS	17241	1	-0.267477	0
RAD51AP2	17242	1	-0.267546	0
U2AF1L4	17243	1	-0.267601	0
PTN	17244	1	-0.267631	0
SIGLEC9	17245	1	-0.267657	0
RNF224	17246	1	-0.267683	0
TLR3	17247	1	-0.267755	0
SMIM9	17248	1	-0.267764	0
RNF219	17249	1	-0.267856	0
SSX1	17250	1	-0.267873	0
DCAF8L2	17251	1	-0.268079	0
CSPP1	17252	1	-0.268085	0
SMTNL1	17253	1	-0.26819	0
NRP2	17254	1	-0.268273	0
PAPD5	17255	1	-0.268333	0
SOX5	17256	1	-0.268565	0
CPLX1	17257	1	-0.268639	0
DNAH8	17258	1	-0.268658	0
NTF4	17259	1	-0.268671	0
LINC01835	17260	1	-0.268766	0
ACSL5	17261	1	-0.268783	0
UGT2A2	17262	1	-0.269117	0
KIF19	17263	1	-0.269234	0
AMBN	17264	1	-0.269239	0
IFT22	17265	1	-0.269271	0
OR5T3	17266	1	-0.269312	0
CCNB3	17267	1	-0.269339	0
UPK3BL	17268	1	-0.269363	0
QPCT	17269	1	-0.269562	0
BRAP	17270	1	-0.269708	0
CA2	17271	1	-0.269757	0
VSIG8	17272	1	-0.269829	0
C9orf172	17273	1	-0.269836	0
UGT2B17	17274	1	-0.269928	0
LIMA1	17275	1	-0.26994	0
SLC25A27	17276	1	-0.269993	0
DRICH1	17277	1	-0.270057	0
DNAJB14	17278	1	-0.270245	0
ZBTB7C	17279	1	-0.270269	0
FLRT3	17280	1	-0.270302	0
OR56B4	17281	1	-0.270436	0
SELE	17282	1	-0.270466	0
THTPA	17283	1	-0.270496	0
B3GNT7	17284	1	-0.270508	0
STARD13	17285	1	-0.270514	0
OPTC	17286	1	-0.270518	0
SPATA4	17287	1	-0.270631	0
PCDH18	17288	1	-0.270884	0
CSF3R	17289	1	-0.270947	0
NGFR	17290	1	-0.270962	0
FCER1G	17291	1	-0.270983	0
NOTCH2	17292	1	-0.271083	0
SLC17A2	17293	1	-0.271141	0
ARHGEF33	17294	1	-0.271146	0
IL36RN	17295	1	-0.271212	0
USP18	17296	1	-0.271225	0
EPX	17297	1	-0.27124	0
RHOT1	17298	1	-0.27124	0
ANKRD28	17299	1	-0.271489	0
TYK2	17300	1	-0.271567	0
CCL4	17301	1	-0.271611	0
HOXC11	17302	1	-0.271663	0
RPL41	17303	1	-0.271664	0
DLGAP1	17304	1	-0.271748	0
LIPM	17305	1	-0.271775	0
TSC22D3	17306	1	-0.271813	0
MEFV	17307	1	-0.272074	0
MYH7	17308	1	-0.272105	0
CYSLTR2	17309	1	-0.272212	0
KCNG4	17310	1	-0.27226	0
UHRF2	17311	1	-0.27227	0
C10orf131	17312	1	-0.272449	0
SLC1A2	17313	1	-0.27259	0
CALHM1	17314	1	-0.272648	0
DQX1	17315	1	-0.272651	0
RANGRF	17316	1	-0.272799	0
GRIN2A	17317	1	-0.272869	0
FAM3C	17318	1	-0.272914	0
VWC2	17319	1	-0.272948	0
ELOA2	17320	1	-0.272975	0
CA3	17321	1	-0.272977	0
GATS	17322	1	-0.272978	0
KRTAP25-1	17323	1	-0.272984	0
SLC35E1	17324	1	-0.273047	0
ZNF461	17325	1	-0.273332	0
HGC6.3	17326	1	-0.273335	0
TCTEX1D2	17327	1	-0.273424	0
C7	17328	1	-0.273512	0
NEIL1	17329	1	-0.273553	0
GPX2	17330	1	-0.273608	0
COLQ	17331	1	-0.273642	0
TCEAL3	17332	1	-0.273671	0
HBQ1	17333	1	-0.273737	0
KRTAP20-2	17334	1	-0.27374	0
DNAAF1	17335	1	-0.273804	0
SERPINB7	17336	1	-0.273991	0
PQLC2L	17337	1	-0.273998	0
IRX6	17338	1	-0.274047	0
ATXN7	17339	1	-0.274181	0
C8orf74	17340	1	-0.274238	0
HSPB9	17341	1	-0.274299	0
OR1M1	17342	1	-0.274446	0
EDN1	17343	1	-0.274467	0
PRSS37	17344	1	-0.274585	0
DPT	17345	1	-0.274634	0
HIST1H2BN	17346	1	-0.274652	0
ZNF300	17347	1	-0.274712	0
ZG16	17348	1	-0.274918	0
HUS1B	17349	1	-0.275113	0
GAS7	17350	1	-0.275114	0
ADGRL2	17351	1	-0.275246	0
CAPZA3	17352	1	-0.275358	0
ZNF213	17353	1	-0.275449	0
CDCP2	17354	1	-0.27545	0
RPS6KB2	17355	1	-0.275534	0
PHC1	17356	1	-0.275584	0
IL9R	17357	1	-0.275608	0
RGAG1	17358	1	-0.275609	0
UGGT2	17359	1	-0.27567	0
CYB561D2	17360	1	-0.27572	0
C14orf1	17361	1	-0.275756	0
MLX	17362	1	-0.275983	0
EIF4E2	17363	1	-0.276047	0
SIDT1	17364	1	-0.276047	0
TP53TG3E	17365	1	-0.27616	0
APOL1	17366	1	-0.27617	0
MC2R	17367	1	-0.276185	0
LMOD3	17368	1	-0.276199	0
NKX3-1	17369	1	-0.276218	0
TMED8	17370	1	-0.276276	0
CYP2A6	17371	1	-0.276303	0
CXCL3	17372	1	-0.276303	0
OR10A2	17373	1	-0.276346	0
PCDHGA8	17374	1	-0.276372	0
LCE1B	17375	1	-0.276498	0
HMGN5	17376	1	-0.27657	0
SH2D6	17377	1	-0.276655	0
BAG4	17378	1	-0.276668	0
GPX8	17379	1	-0.276679	0
SHB	17380	1	-0.276871	0
APCS	17381	1	-0.27689	0
GUSB	17382	1	-0.276915	0
CXCL5	17383	1	-0.276929	0
VCX2	17384	1	-0.276971	0
MSGN1	17385	1	-0.277073	0
CALML6	17386	1	-0.277078	0
KATNBL1	17387	1	-0.27712	0
PHF6	17388	1	-0.277139	0
TRIM49C	17389	1	-0.277184	0
BBIP1	17390	1	-0.277228	0
NR1I2	17391	1	-0.277259	0
KRTAP22-2	17392	1	-0.277296	0
E2F8	17393	1	-0.277306	0
KLHL30	17394	1	-0.277317	0
COL6A2	17395	1	-0.277324	0
KY	17396	1	-0.277379	0
