dataset,count_type,gene,sgRNA,group,sample_id,read_count
CRISPRi-RT112,sizeFactor,NUP205,NUP205-11,T1,T1_2,999.1185075497414
CRISPRi-RT112,sizeFactor,RPS11,RPS11-8,T1,T1_2,1589.622079327658
CRISPRi-RT112,sizeFactor,RPS27,RPS27-1,T1,T1_2,2113.2921522940337
CRISPRi-RT112,sizeFactor,RPL6,RPL6-3,T1,T1_2,1697.9092672754707
CRISPRi-RT112,sizeFactor,RPL3,RPL3-13,T1,T1_2,834.1497446604953
CRISPRi-RT112,sizeFactor,RPL36,RPL36-26,T1,T1_2,1395.889532139774
CRISPRi-RT112,sizeFactor,RPL34,RPL34-13,T1,T1_2,734.3224932711054
CRISPRi-RT112,sizeFactor,RPL27,RPL27-20,T1,T1_2,1657.301571795041
CRISPRi-RT112,sizeFactor,PSMD11,PSMD11-20,T1,T1_2,972.8927042186305
CRISPRi-RT112,sizeFactor,PSMD1,PSMD1-27,T1,T1_2,1642.919679645722
CRISPRi-RT112,sizeFactor,COPB1,COPB1-6,T1,T1_2,2283.3368771183336
CRISPRi-RT112,sizeFactor,NUP133,NUP133-6,T1,T1_2,1488.1028406265834
CRISPRi-RT112,sizeFactor,RPS8,RPS8-7,T1,T1_2,526.2080539339028
CRISPRi-RT112,sizeFactor,NUP133,NUP133-4,T1,T1_2,944.1289199199927
CRISPRi-RT112,sizeFactor,RPS24,RPS24-19,T1,T1_2,1054.10809517949
CRISPRi-RT112,sizeFactor,RPL27,RPL27-15,T1,T1_2,1714.8291403923163
CRISPRi-RT112,sizeFactor,NUP93,NUP93-13,T1,T1_2,847.6856431539719
CRISPRi-RT112,sizeFactor,PSMC2,PSMC2-40,T1,T1_2,1536.3244790095937
CRISPRi-RT112,sizeFactor,POLA1,POLA1-13,T1,T1_2,1012.6544060432179
CRISPRi-RT112,sizeFactor,PSMD7,PSMD7-2,T1,T1_2,1418.7313608475158
CRISPRi-RT112,sizeFactor,RPL36,RPL36-34,T1,T1_2,595.5795337129703
CRISPRi-RT112,sizeFactor,PSMA3,PSMA3-12,T1,T1_2,2012.6189072488016
CRISPRi-RT112,sizeFactor,RPL11,RPL11-15,T1,T1_2,1929.7115289762573
CRISPRi-RT112,sizeFactor,RPS7,RPS7-19,T1,T1_2,1607.387946100346
CRISPRi-RT112,sizeFactor,RPS19,RPS19-32,T1,T1_2,1054.9540888353322
CRISPRi-RT112,sizeFactor,PSMD6,PSMD6-23,T1,T1_2,486.4463521093152
CRISPRi-RT112,sizeFactor,RPS24,RPS24-8,T1,T1_2,988.9665836796339
CRISPRi-RT112,sizeFactor,PSMD7,PSMD7-9,T1,T1_2,1391.6595638605627
CRISPRi-RT112,sizeFactor,RPS3A,RPS3A-19,T1,T1_2,1352.7438556918173
CRISPRi-RT112,sizeFactor,RPL5,RPL5-10,T1,T1_2,1021.1143426016408
CRISPRi-RT112,sizeFactor,NUP205,NUP205-2,T1,T1_2,1785.8926074830686
CRISPRi-RT112,sizeFactor,PSMD1,PSMD1-5,T1,T1_2,517.7481173754799
CRISPRi-RT112,sizeFactor,RPL11,RPL11-14,T1,T1_2,1327.3640460165489
CRISPRi-RT112,sizeFactor,PSMD11,PSMD11-9,T1,T1_2,834.9957383163376
CRISPRi-RT112,sizeFactor,COPS4,COPS4-20,T1,T1_2,2000.7749960670094
CRISPRi-RT112,sizeFactor,RPS11,RPS11-4,T1,T1_2,343.47342427196867
CRISPRi-RT112,sizeFactor,NUP54,NUP54-6,T1,T1_2,744.4744171412128
CRISPRi-RT112,sizeFactor,COPB1,COPB1-1,T1,T1_2,770.7002204723237
CRISPRi-RT112,sizeFactor,RPS24,RPS24-11,T1,T1_2,1422.9613291267274
CRISPRi-RT112,sizeFactor,COPA,COPA-6,T1,T1_2,1060.030050770386
CRISPRi-RT112,sizeFactor,RPL3,RPL3-15,T1,T1_2,1516.8666249252212
CRISPRi-RT112,sizeFactor,RPL35A,RPL35A-9,T1,T1_2,4273.9599493152355
CRISPRi-RT112,sizeFactor,COPZ1,COPZ1-15,T1,T1_2,3165.708260161839
CRISPRi-RT112,sizeFactor,RPL9,RPL9-22,T1,T1_2,1385.7376082696667
CRISPRi-RT112,sizeFactor,POLR2A,POLR2A-11,T1,T1_2,433.14875179125113
CRISPRi-RT112,sizeFactor,RPL34,RPL34-10,T1,T1_2,289.32983029806223
CRISPRi-RT112,sizeFactor,RPL18A,RPL18A-12,T1,T1_2,736.8604742386323
CRISPRi-RT112,sizeFactor,RPS24,RPS24-18,T1,T1_2,4057.38557341961
CRISPRi-RT112,sizeFactor,POLR2F,POLR2F-3,T1,T1_2,1593.006053951027
CRISPRi-RT112,sizeFactor,PSMD6,PSMD6-3,T1,T1_2,2587.0485995657145
CRISPRi-RT112,sizeFactor,RPS24,RPS24-4,T1,T1_2,1592.1600602951846
CRISPRi-RT112,sizeFactor,RPS19,RPS19-10,T1,T1_2,1711.4451657689472
CRISPRi-RT112,sizeFactor,RPS7,RPS7-15,T1,T1_2,1626.8458001847184
CRISPRi-RT112,sizeFactor,NUP54,NUP54-26,T1,T1_2,1594.6980412627115
CRISPRi-RT112,sizeFactor,NUP93,NUP93-6,T1,T1_2,1148.8593846338263
CRISPRi-RT112,sizeFactor,PSMD7,PSMD7-24,T1,T1_2,2327.3285472221323
CRISPRi-RT112,sizeFactor,COPS4,COPS4-16,T1,T1_2,5630.087779630422
CRISPRi-RT112,sizeFactor,PSMC2,PSMC2-32,T1,T1_2,1118.4036130235038
CRISPRi-RT112,sizeFactor,PSMB3,PSMB3-14,T1,T1_2,3668.2284917321576
CRISPRi-RT112,sizeFactor,RPS8,RPS8-15,T1,T1_2,1135.3234861403496
CRISPRi-RT112,sizeFactor,NUP54,NUP54-11,T1,T1_2,1491.4868152499525
CRISPRi-RT112,sizeFactor,RPL5,RPL5-7,T1,T1_2,2745.2494132082224
CRISPRi-RT112,sizeFactor,RPS27,RPS27-9,T1,T1_2,3945.714410848428
CRISPRi-RT112,sizeFactor,PSMD6,PSMD6-13,T1,T1_2,2450.843620975106
CRISPRi-RT112,sizeFactor,RPS11,RPS11-10,T1,T1_2,70.21747343490985
CRISPRi-RT112,sizeFactor,POLR2D,POLR2D-14,T1,T1_2,1505.0227137434292
CRISPRi-RT112,sizeFactor,NUP98,NUP98-4,T1,T1_2,3295.145289505709
CRISPRi-RT112,sizeFactor,RPL34,RPL34-7,T1,T1_2,4575.979684450932
CRISPRi-RT112,sizeFactor,COPA,COPA-8,T1,T1_2,1629.3837811522453
CRISPRi-RT112,sizeFactor,POLA1,POLA1-24,T1,T1_2,3015.967383077754
CRISPRi-RT112,sizeFactor,RPS24,RPS24-10,T1,T1_2,2277.4149215274374
CRISPRi-RT112,sizeFactor,RPS8,RPS8-12,T1,T1_2,2914.44814437668
CRISPRi-RT112,sizeFactor,RPS7,RPS7-18,T1,T1_2,1680.989394158625
CRISPRi-RT112,sizeFactor,RPL18A,RPL18A-5,T1,T1_2,1321.4420904256529
CRISPRi-RT112,sizeFactor,NUP54,NUP54-2,T1,T1_2,2475.3774369945327
CRISPRi-RT112,sizeFactor,RPL35A,RPL35A-14,T1,T1_2,2422.0798366764684
CRISPRi-RT112,sizeFactor,RPS19,RPS19-1,T1,T1_2,1839.1902078011326
CRISPRi-RT112,sizeFactor,POLA1,POLA1-18,T1,T1_2,2899.2202585715186
CRISPRi-RT112,sizeFactor,NUP54,NUP54-12,T1,T1_2,3872.112962790149
CRISPRi-RT112,sizeFactor,PSMD1,PSMD1-2,T1,T1_2,977.1226724978419
CRISPRi-RT112,sizeFactor,RPL3,RPL3-24,T1,T1_2,2993.1255543700127
CRISPRi-RT112,sizeFactor,PSMC1,PSMC1-7,T1,T1_2,2103.9862220797686
CRISPRi-RT112,sizeFactor,RPTN,RPTN-10,T1,T1_2,7587.717099249475
CRISPRi-RT112,sizeFactor,RPS24,RPS24-1,T1,T1_2,3138.636463174886
CRISPRi-RT112,sizeFactor,POLR2F,POLR2F-4,T1,T1_2,3972.7862078353814
CRISPRi-RT112,sizeFactor,NUP133,NUP133-11,T1,T1_2,2550.670872364496
CRISPRi-RT112,sizeFactor,RPL3,RPL3-20,T1,T1_2,4025.2378144976033
CRISPRi-RT112,sizeFactor,POLR2A,POLR2A-7,T1,T1_2,1447.4951451461536
CRISPRi-RT112,sizeFactor,RPS19,RPS19-6,T1,T1_2,3762.1337875306517
CRISPRi-RT112,sizeFactor,DMRTC2,DMRTC2-13,T1,T1_2,1525.3265614836441
CRISPRi-RT112,sizeFactor,RPL34,RPL34-11,T1,T1_2,5086.113858923832
CRISPRi-RT112,sizeFactor,RPTN,RPTN-7,T1,T1_2,3857.7310706408302
CRISPRi-RT112,sizeFactor,NUP98,NUP98-8,T1,T1_2,4589.515582944408
CRISPRi-RT112,sizeFactor,RPS9,RPS9-19,T1,T1_2,6337.338475914575
CRISPRi-RT112,sizeFactor,NUP133,NUP133-9,T1,T1_2,3703.7602252775337
CRISPRi-RT112,sizeFactor,RPL34,RPL34-9,T1,T1_2,6988.753590913136
CRISPRi-RT112,sizeFactor,COPS2,COPS2-8,T1,T1_2,2784.1651213769674
CRISPRi-RT112,sizeFactor,PSMD7,PSMD7-19,T1,T1_2,5070.88597311867
CRISPRi-RT112,sizeFactor,PSMB3,PSMB3-2,T1,T1_2,5619.935855760315
CRISPRi-RT112,sizeFactor,RPS19,RPS19-11,T1,T1_2,2186.8936003523127
CRISPRi-RT112,sizeFactor,POLR2F,POLR2F-6,T1,T1_2,5441.431194377592
CRISPRi-RT112,sizeFactor,NUP98,NUP98-6,T1,T1_2,1800.2744996323875
CRISPRi-RT112,sizeFactor,POLR2F,POLR2F-13,T1,T1_2,3278.2254163888633
CRISPRi-RT112,sizeFactor,POLR2D,POLR2D-8,T1,T1_2,6010.784924759451
CRISPRi-RT112,sizeFactor,NUP54,NUP54-5,T1,T1_2,3405.9704584210485
CRISPRi-RT112,sizeFactor,CRYGB,CRYGB-9,T1,T1_2,4237.582222114017
CRISPRi-RT112,sizeFactor,RPS7,RPS7-7,T1,T1_2,4361.097295866991
CRISPRi-RT112,sizeFactor,RPS7,RPS7-13,T1,T1_2,2478.761411617902
CRISPRi-RT112,sizeFactor,NUP205,NUP205-20,T1,T1_2,1247.840642367374
CRISPRi-RT112,sizeFactor,NUP54,NUP54-7,T1,T1_2,4356.021333931937
CRISPRi-RT112,sizeFactor,POLA1,POLA1-1,T1,T1_2,5.075961935053724
CRISPRi-RT112,sizeFactor,RPL3,RPL3-11,T1,T1_2,3427.966293472948
CRISPRi-RT112,sizeFactor,RPTN,RPTN-2,T1,T1_2,3967.7102459003277
CRISPRi-RT112,sizeFactor,NUP54,NUP54-13,T1,T1_2,6166.447757434432
CRISPRi-RT112,sizeFactor,RPS19,RPS19-9,T1,T1_2,0
CRISPRi-RT112,sizeFactor,RPTN,RPTN-4,T1,T1_2,4869.539483028206
CRISPRi-RT112,sizeFactor,PSMD7,PSMD7-1,T1,T1_2,1649.6876288924602
CRISPRi-RT112,sizeFactor,RPL6,RPL6-21,T1,T1_2,3330.677023051085
CRISPRi-RT112,sizeFactor,COPA,COPA-11,T1,T1_2,2822.2348358898703
CRISPRi-RT112,sizeFactor,RPL6,RPL6-1,T1,T1_2,3043.8851737205496
CRISPRi-RT112,sizeFactor,COPA,COPA-10,T1,T1_2,0
CRISPRi-RT112,sizeFactor,RPS24,RPS24-13,T1,T1_2,5.075961935053724
CRISPRi-RT112,sizeFactor,RPS7,RPS7-10,T1,T1_2,0
CRISPRi-RT112,sizeFactor,RPS19,RPS19-22,T1,T1_2,2963.5157764155324
CRISPRi-RT112,sizeFactor,POU4F2,POU4F2-15,T1,T1_2,2885.684360078042
CRISPRi-RT112,sizeFactor,RPS9,RPS9-12,T1,T1_2,6116.534131739737
CRISPRi-RT112,sizeFactor,IL1F10,IL1F10-8,T1,T1_2,4427.084801022689
CRISPRi-RT112,sizeFactor,RPL9,RPL9-13,T1,T1_2,2488.913335488009
CRISPRi-RT112,sizeFactor,RPS8,RPS8-1,T1,T1_2,3442.348185622267
CRISPRi-RT112,sizeFactor,RPL9,RPL9-17,T1,T1_2,5872.041965201316
CRISPRi-RT112,sizeFactor,TAS2R9,TAS2R9-6,T1,T1_2,2.537980967526862
CRISPRi-RT112,sizeFactor,COPZ1,COPZ1-10,T1,T1_2,9066.514009661792
CRISPRi-RT112,sizeFactor,CRYGB,CRYGB-4,T1,T1_2,2748.6333878315913
CRISPRi-RT112,sizeFactor,CABP5,CABP5-6,T1,T1_2,2697.8737684810544
CRISPRi-RT112,sizeFactor,POLA1,POLA1-8,T1,T1_2,31.30176526616463
CRISPRi-RT112,sizeFactor,NPSR1,NPSR1-5,T1,T1_2,4267.192000068497
CRISPRi-RT112,sizeFactor,PSMC2,PSMC2-19,T1,T1_2,2238.499213358692
CRISPRi-RT112,sizeFactor,RPS19,RPS19-34,T1,T1_2,2467.763494091952
CRISPRi-RT112,sizeFactor,COPA,COPA-2,T1,T1_2,2269.8009786248567
CRISPRi-RT112,sizeFactor,PSMD6,PSMD6-25,T1,T1_2,5105.571713008204
CRISPRi-RT112,sizeFactor,RPS24,RPS24-6,T1,T1_2,2647.114149130517
CRISPRi-RT112,sizeFactor,NLRP5,NLRP5-4,T1,T1_2,2893.298302980623
CRISPRi-RT112,sizeFactor,RPL35A,RPL35A-19,T1,T1_2,6195.21154173307
CRISPRi-RT112,sizeFactor,VN1R2,VN1R2-10,T1,T1_2,1376.4316780554016
CRISPRi-RT112,sizeFactor,RPS8,RPS8-14,T1,T1_2,4311.183670172296
CRISPRi-RT112,sizeFactor,TAAR8,TAAR8-10,T1,T1_2,4603.897475093728
CRISPRi-RT112,sizeFactor,NUP54,NUP54-1,T1,T1_2,2109.0621840148224
CRISPRi-RT112,sizeFactor,VN1R2,VN1R2-7,T1,T1_2,9.30593021426516
CRISPRi-RT112,sizeFactor,TPH2,TPH2-3,T1,T1_2,53.2976003180641
CRISPRi-RT112,sizeFactor,RPL18A,RPL18A-14,T1,T1_2,5971.023222934864
CRISPRi-RT112,sizeFactor,COPS2,COPS2-10,T1,T1_2,6.767949246738299
CRISPRi-RT112,sizeFactor,RXFP2,RXFP2-10,T1,T1_2,2756.247330734172
CRISPRi-RT112,sizeFactor,TAAR1,TAAR1-5,T1,T1_2,4991.362569469496
CRISPRi-RT112,sizeFactor,COPS8,COPS8-2,T1,T1_2,3544.7134179791838
CRISPRi-RT112,sizeFactor,PSMC1,PSMC1-2,T1,T1_2,1828.1922902751828
CRISPRi-RT112,sizeFactor,ADH7,ADH7-9,T1,T1_2,5493.882801039814
CRISPRi-RT112,sizeFactor,RPL11,RPL11-20,T1,T1_2,6099.614258622892
CRISPRi-RT112,sizeFactor,PLA2G2E,PLA2G2E-2,T1,T1_2,4299.339758990504
CRISPRi-RT112,sizeFactor,POLA1,POLA1-12,T1,T1_2,2537.980967526862
CRISPRi-RT112,sizeFactor,VN1R2,VN1R2-5,T1,T1_2,3114.1026471554596
CRISPRi-RT112,sizeFactor,PSMD11,PSMD11-13,T1,T1_2,3393.2805535834145
CRISPRi-RT112,sizeFactor,RPS19,RPS19-15,T1,T1_2,23.687822363584043
CRISPRi-RT112,sizeFactor,NUP54,NUP54-3,T1,T1_2,2985.511611467432
CRISPRi-RT112,sizeFactor,NLRP5,NLRP5-9,T1,T1_2,5290.844323637665
CRISPRi-RT112,sizeFactor,ADH7,ADH7-10,T1,T1_2,1663.223527385937
CRISPRi-RT112,sizeFactor,COPZ1,COPZ1-13,T1,T1_2,5.075961935053724
CRISPRi-RT112,sizeFactor,PSMB2,PSMB2-9,T1,T1_2,38.06971451290293
CRISPRi-RT112,sizeFactor,RPS7,RPS7-32,T1,T1_2,3993.090055575596
CRISPRi-RT112,sizeFactor,POU4F2,POU4F2-13,T1,T1_2,5593.710052429204
CRISPRi-RT112,sizeFactor,MRGPRD,MRGPRD-10,T1,T1_2,5080.191903332935
CRISPRi-RT112,sizeFactor,LUZP4,LUZP4-8,T1,T1_2,2803.62297546134
CRISPRi-RT112,sizeFactor,RPL11,RPL11-19,T1,T1_2,4000.703998478177
CRISPRi-RT112,sizeFactor,CYP7A1,CYP7A1-1,T1,T1_2,45.683657415483516
CRISPRi-RT112,sizeFactor,FCRL4,FCRL4-14,T1,T1_2,5793.364555207983
CRISPRi-RT112,sizeFactor,OTUD6A,OTUD6A-1,T1,T1_2,2818.004867610659
CRISPRi-RT112,sizeFactor,CYP7A1,CYP7A1-7,T1,T1_2,5085.267865267989
CRISPRi-RT112,sizeFactor,TRIM42,TRIM42-5,T1,T1_2,8973.454707519142
CRISPRi-RT112,sizeFactor,RPS8,RPS8-8,T1,T1_2,1881.489890593247
CRISPRi-RT112,sizeFactor,HTR3D,HTR3D-8,T1,T1_2,3595.473037329721
CRISPRi-RT112,sizeFactor,PIWIL3,PIWIL3-2,T1,T1_2,1658.1475654508831
CRISPRi-RT112,sizeFactor,NPHS2,NPHS2-1,T1,T1_2,3005.8154592076467
CRISPRi-RT112,sizeFactor,COPS2,COPS2-3,T1,T1_2,4224.8923172763825
CRISPRi-RT112,sizeFactor,RPL35A,RPL35A-6,T1,T1_2,1875.567935002351
CRISPRi-RT112,sizeFactor,IL1F10,IL1F10-1,T1,T1_2,4213.894399750433
CRISPRi-RT112,sizeFactor,KRT77,KRT77-10,T1,T1_2,2805.314962773025
CRISPRi-RT112,sizeFactor,RPS11,RPS11-9,T1,T1_2,1207.232946886944
CRISPRi-RT112,sizeFactor,RPL9,RPL9-12,T1,T1_2,4716.414631320752
CRISPRi-RT112,sizeFactor,COPS8,COPS8-29,T1,T1_2,4153.8288501856305
CRISPRi-RT112,sizeFactor,OC90,OC90-13,T1,T1_2,4598.821513158674
CRISPRi-RT112,sizeFactor,IL1F10,IL1F10-10,T1,T1_2,3656.3845805503656
CRISPRi-RT112,sizeFactor,COPS6,COPS6-14,T1,T1_2,4502.378236392653
CRISPRi-RT112,sizeFactor,POLR2F,POLR2F-16,T1,T1_2,2979.5896558765357
CRISPRi-RT112,sizeFactor,MAGEB3,MAGEB3-1,T1,T1_2,2010.926919937117
CRISPRi-RT112,sizeFactor,RPS13,RPS13-5,T1,T1_2,4982.902632911072
CRISPRi-RT112,sizeFactor,RPS19,RPS19-17,T1,T1_2,3153.018355324205
CRISPRi-RT112,sizeFactor,PLA2G2E,PLA2G2E-19,T1,T1_2,2742.7114322406956
CRISPRi-RT112,sizeFactor,IL22,IL22-9,T1,T1_2,4524.374071444553
CRISPRi-RT112,sizeFactor,COPZ1,COPZ1-2,T1,T1_2,3911.8746646147365
CRISPRi-RT112,sizeFactor,PIWIL3,PIWIL3-5,T1,T1_2,4361.943289522834
CRISPRi-RT112,sizeFactor,RXFP2,RXFP2-2,T1,T1_2,3767.2097494657055
CRISPRi-RT112,sizeFactor,RPL11,RPL11-22,T1,T1_2,7245.935662289191
CRISPRi-RT112,sizeFactor,RPS11,RPS11-12,T1,T1_2,1672.529457600202
CRISPRi-RT112,sizeFactor,NPSR1,NPSR1-8,T1,T1_2,4427.930794678532
CRISPRi-RT112,sizeFactor,RPS11,RPS11-21,T1,T1_2,13464.835026385845
CRISPRi-RT112,sizeFactor,PSMD11,PSMD11-3,T1,T1_2,1932.2495099437842
CRISPRi-RT112,sizeFactor,IL1F10,IL1F10-18,T1,T1_2,7143.570429932274
CRISPRi-RT112,sizeFactor,TPH2,TPH2-9,T1,T1_2,28.76378429863777
CRISPRi-RT112,sizeFactor,TAAR1,TAAR1-6,T1,T1_2,2698.7197621368964
CRISPRi-RT112,sizeFactor,PSMD1,PSMD1-3,T1,T1_2,5679.155411669275
CRISPRi-RT112,sizeFactor,SPATA16,SPATA16-6,T1,T1_2,4843.313679697095
CRISPRi-RT112,sizeFactor,OLIG2,OLIG2-1,T1,T1_2,3835.7352355889307
CRISPRi-RT112,sizeFactor,RPL36,RPL36-13,T1,T1_2,2999.0475099609084
CRISPRi-RT112,sizeFactor,RPL35A,RPL35A-8,T1,T1_2,27.071796986953196
CRISPRi-RT112,sizeFactor,DEFB129,DEFB129-8,T1,T1_2,4872.923457651575
CRISPRi-RT112,sizeFactor,DMRTC2,DMRTC2-4,T1,T1_2,4718.106618632436
CRISPRi-RT112,sizeFactor,LHX5,LHX5-13,T1,T1_2,3209.699930265638
CRISPRi-RT112,sizeFactor,RPL9,RPL9-7,T1,T1_2,132.8210039672391
CRISPRi-RT112,sizeFactor,COPS8,COPS8-23,T1,T1_2,5152.947357735372
CRISPRi-RT112,sizeFactor,RPS9,RPS9-38,T1,T1_2,1759.6668041519576
CRISPRi-RT112,sizeFactor,NUP205,NUP205-10,T1,T1_2,6202.82548463565
CRISPRi-RT112,sizeFactor,IL1F10,IL1F10-2,T1,T1_2,3779.0536606474975
CRISPRi-RT112,sizeFactor,PLA2G2E,PLA2G2E-4,T1,T1_2,5002.360486995445
CRISPRi-RT112,sizeFactor,COPA,COPA-4,T1,T1_2,3609.0089358231976
CRISPRi-RT112,sizeFactor,IL22,IL22-8,T1,T1_2,4894.073299047632
CRISPRi-RT112,sizeFactor,TAS2R9,TAS2R9-2,T1,T1_2,4936.372981839747
CRISPRi-RT112,sizeFactor,TAAR1,TAAR1-10,T1,T1_2,4731.642517125913
CRISPRi-RT112,sizeFactor,PIWIL3,PIWIL3-7,T1,T1_2,1944.9394147814185
CRISPRi-RT112,sizeFactor,NPSR1,NPSR1-1,T1,T1_2,2651.3441174097284
CRISPRi-RT112,sizeFactor,PSMC4,PSMC4-22,T1,T1_2,7127.496550471271
CRISPRi-RT112,sizeFactor,RPL3,RPL3-1,T1,T1_2,2305.3327121702328
CRISPRi-RT112,sizeFactor,SAGE1,SAGE1-2,T1,T1_2,6146.98990335006
CRISPRi-RT112,sizeFactor,RPL3,RPL3-9,T1,T1_2,5859.352060363682
CRISPRi-RT112,sizeFactor,PSMC4,PSMC4-12,T1,T1_2,4728.258542502544
CRISPRi-RT112,sizeFactor,VN1R2,VN1R2-4,T1,T1_2,3069.2649833958185
CRISPRi-RT112,sizeFactor,RPL5,RPL5-3,T1,T1_2,4213.048406094591
CRISPRi-RT112,sizeFactor,PSMB3,PSMB3-1,T1,T1_2,5273.924450520819
CRISPRi-RT112,sizeFactor,MAGEB3,MAGEB3-8,T1,T1_2,4244.350171360756
CRISPRi-RT112,sizeFactor,OTUD6A,OTUD6A-10,T1,T1_2,2192.815555943209
CRISPRi-RT112,sizeFactor,RPS24,RPS24-9,T1,T1_2,5642.777684468057
CRISPRi-RT112,sizeFactor,PSMC4,PSMC4-5,T1,T1_2,3015.1213894219118
CRISPRi-RT112,sizeFactor,RPS19,RPS19-3,T1,T1_2,3454.192096804059
CRISPRi-RT112,sizeFactor,TGM6,TGM6-8,T1,T1_2,4901.687241950212
CRISPRi-RT112,sizeFactor,SPATA16,SPATA16-3,T1,T1_2,6838.166720173208
CRISPRi-RT112,sizeFactor,FCRL4,FCRL4-1,T1,T1_2,5841.586193590994
CRISPRi-RT112,sizeFactor,CYP7A1,CYP7A1-8,T1,T1_2,4094.6092942766704
CRISPRi-RT112,sizeFactor,RPS11,RPS11-14,T1,T1_2,5224.856818481967
CRISPRi-RT112,sizeFactor,RPS9,RPS9-3,T1,T1_2,6817.016878777151
CRISPRi-RT112,sizeFactor,NPHS2,NPHS2-6,T1,T1_2,6114.842144428053
CRISPRi-RT112,sizeFactor,RPL9,RPL9-24,T1,T1_2,39.761701824587504
CRISPRi-RT112,sizeFactor,DMRTB1,DMRTB1-4,T1,T1_2,5529.41453458519
CRISPRi-RT112,sizeFactor,RPS24,RPS24-14,T1,T1_2,4552.291862087348
CRISPRi-RT112,sizeFactor,OLIG2,OLIG2-16,T1,T1_2,1642.919679645722
CRISPRi-RT112,sizeFactor,DEFB129,DEFB129-9,T1,T1_2,5355.985835137521
CRISPRi-RT112,sizeFactor,RPL18A,RPL18A-4,T1,T1_2,6383.8681269859
CRISPRi-RT112,sizeFactor,TAAR8,TAAR8-7,T1,T1_2,4214.740393406275
CRISPRi-RT112,sizeFactor,TGM6,TGM6-5,T1,T1_2,3958.4043156860625
CRISPRi-RT112,sizeFactor,LUZP4,LUZP4-2,T1,T1_2,4211.356418782906
CRISPRi-RT112,sizeFactor,NUP205,NUP205-19,T1,T1_2,4345.0234164059875
CRISPRi-RT112,sizeFactor,RXFP2,RXFP2-11,T1,T1_2,6697.731773303389
CRISPRi-RT112,sizeFactor,PSMB2,PSMB2-14,T1,T1_2,3711.3741681801143
CRISPRi-RT112,sizeFactor,IL22,IL22-3,T1,T1_2,6135.145992168267
CRISPRi-RT112,sizeFactor,VN1R2,VN1R2-6,T1,T1_2,3994.7820428872806
CRISPRi-RT112,sizeFactor,OLIG2,OLIG2-6,T1,T1_2,4573.441703483405
CRISPRi-RT112,sizeFactor,MRGPRD,MRGPRD-4,T1,T1_2,51.60561300637953
CRISPRi-RT112,sizeFactor,PSMC1,PSMC1-6,T1,T1_2,7568.259245165103
CRISPRi-RT112,sizeFactor,RPTN,RPTN-5,T1,T1_2,3144.558418765782
CRISPRi-RT112,sizeFactor,RPS19,RPS19-2,T1,T1_2,8975.992688486669
CRISPRi-RT112,sizeFactor,RPS3A,RPS3A-22,T1,T1_2,2163.2057779887286
CRISPRi-RT112,sizeFactor,PSMC1,PSMC1-17,T1,T1_2,5213.858900956016
CRISPRi-RT112,sizeFactor,NUP133,NUP133-10,T1,T1_2,3697.838269686638
CRISPRi-RT112,sizeFactor,OTUD6A,OTUD6A-9,T1,T1_2,6532.763010414143
CRISPRi-RT112,sizeFactor,NUP54,NUP54-10,T1,T1_2,6365.25626655737
CRISPRi-RT112,sizeFactor,FCRL4,FCRL4-5,T1,T1_2,8897.315278493335
CRISPRi-RT112,sizeFactor,OLIG2,OLIG2-14,T1,T1_2,2785.01111503281
CRISPRi-RT112,sizeFactor,TPH2,TPH2-2,T1,T1_2,3864.4990198875685
CRISPRi-RT112,sizeFactor,CYP7A1,CYP7A1-3,T1,T1_2,2675.877933429155
CRISPRi-RT112,sizeFactor,CYP7A1,CYP7A1-6,T1,T1_2,3935.5624869783205
CRISPRi-RT112,sizeFactor,CRYGB,CRYGB-5,T1,T1_2,5529.41453458519
CRISPRi-RT112,sizeFactor,COPS4,COPS4-3,T1,T1_2,3230.8497716616953
CRISPRi-RT112,sizeFactor,RPL6,RPL6-8,T1,T1_2,4865.309514748994
CRISPRi-RT112,sizeFactor,PSMC2,PSMC2-20,T1,T1_2,5767.138751876872
CRISPRi-RT112,sizeFactor,PSMB2,PSMB2-3,T1,T1_2,4795.092041314085
CRISPRi-RT112,sizeFactor,MAGEB3,MAGEB3-3,T1,T1_2,6825.476815335574
CRISPRi-RT112,sizeFactor,OR12D2,OR12D2-2,T1,T1_2,5616.551881136946
CRISPRi-RT112,sizeFactor,PSMC2,PSMC2-10,T1,T1_2,4080.2274021273515
CRISPRi-RT112,sizeFactor,COPS8,COPS8-25,T1,T1_2,5824.666320474148
CRISPRi-RT112,sizeFactor,RPL9,RPL9-15,T1,T1_2,90.52132117512474
CRISPRi-RT112,sizeFactor,PSMC1,PSMC1-24,T1,T1_2,8893.931303869967
CRISPRi-RT112,sizeFactor,COPZ1,COPZ1-27,T1,T1_2,6123.302080986476
CRISPRi-RT112,sizeFactor,RPL36,RPL36-28,T1,T1_2,2650.4981237538864
CRISPRi-RT112,sizeFactor,TAS2R13,TAS2R13-10,T1,T1_2,24.533816019426332
CRISPRi-RT112,sizeFactor,PSMB2,PSMB2-5,T1,T1_2,3554.8653418492913
CRISPRi-RT112,sizeFactor,PSMD6,PSMD6-21,T1,T1_2,6886.388358556219
CRISPRi-RT112,sizeFactor,KRT25,KRT25-5,T1,T1_2,5709.611183279597
CRISPRi-RT112,sizeFactor,COPS8,COPS8-38,T1,T1_2,4718.952612288279
